ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	GlobalOutlier	GlobalOutlierReason	OutlierFrequency	GeneID
18079	Ddx6_01	Ddx6	Ddx6	"NM_181324.3,NM_001110826.1,XM_011242391.3,XM_030244042.1,NM_001357703.1,NM_001357702.1,NM_007841.4"	GRCm38.p6	chr9:44624498-44624539	False		0	13209
30286	Srebf2_01	Srebf2	Srebf2	"NM_033218.1,XM_006520685.2"	GRCm38.p6	chr15:82172780-82172817	False		0	20788
19998	Gbp7_01	Gbp7	Gbp7	"NM_001083312.2,NM_145545.4"	GRCm38.p6	chr3:142534643-142534678	False		0	229900
30527	Suclg1_01	Suclg1	Suclg1	NM_019879.3	GRCm38.p6	chr6:73263816-73263851	False		0	56451
15175	Arhgef12_01	Arhgef12	Arhgef12	"NM_001359232.1,XM_011242597.2,XM_011242598.3,XM_030244573.1,XM_030244572.1,XM_017313565.2,XM_017313567.2,XM_017313566.2,XM_030244571.1,NM_027144.2"	GRCm38.p6	chr9:43020695-43020734	False		0	69632
17289	Cobll1_01	Cobll1	Cobll1	"XM_006499722.4,XM_006499723.4,XM_030251741.1,NM_177025.6,XM_006499724.2,XM_006499718.4,XM_006499719.2,XM_006499714.4,XM_030251744.1,XM_006499715.4,XM_030251745.1,XM_030251749.1,XM_006499717.3,XM_006499713.4,XM_030251750.1,XM_006499712.4,XM_011239598.3,NM_001363076.1,NM_001363077.1,XM_006499711.4,XM_006499710.4,XM_006499716.4,XM_006499721.4,XM_030251742.1,XM_006499720.2,NM_027225.2"	GRCm38.p6	chr2:65151012-65151047	False		0	319876
28231	Rfc1_01	Rfc1	Rfc1	"NM_001347357.1,NM_001347358.1,NM_011258.2,XM_006503801.4"	GRCm38.p6	chr5:65293896-65293935	False		0	19687
14541	Adgrb2_01	Adgrb2	Adgrb2	"NM_001290714.1,NM_001290714.2,NM_001290715.1,XM_011240512.1,NM_001290715.2,XM_030253460.1,NM_001199696.2,NM_001377057.1,NM_001377056.1,NM_001199696.1,XM_030253456.1,XM_011240507.2,NM_001377058.1,XM_030253457.1,NM_173071.3,XM_030253459.1,XM_011240508.1,XM_011240506.1,NM_173071.4"	GRCm38.p6	chr4:129992572-129992617	False		0	230775
17926	Dach1_01	Dach1	Dach1	"NM_007826.3,NM_001038610.2"	GRCm38.p6	chr14:97840095-97840132	False		0	13134
23406	Map4k2_01	Map4k2	Map4k2	"XM_006531756.3,XR_001782591.2,XM_017318212.1,NM_009006.3,NR_117093.1,XM_006531760.4,XM_017318211.2,XM_006531755.3,NM_001291787.1,XM_006531757.2"	GRCm38.p6	chr19:6346559-6346596	False		0	26412
17246	Cnot10_01	Cnot10	Cnot10	"XR_003948060.1,NM_153585.5,XM_006512399.3,XM_017313699.1,XR_003948062.1,XM_030244727.1,XR_003948061.1"	GRCm38.p6	chr9:114629055-114629096	False		0	78893
18364	Dnajc2_01	Dnajc2	Dnajc2	"NM_009584.4,XM_006535679.4"	GRCm38.p6	chr5:21781342-21781378	False		0	22791
27425	Prkch_01	Prkch	Prkch	"NM_001313977.1,NM_008856.4"	GRCm38.p6	chr12:73691548-73691589	False		0	18755
16174	Cars_01	Cars	Cars	"XM_017322295.1,XM_011242001.2,XR_378611.2,XM_030242631.1,NM_013742.5,NM_001252593.1,XM_006508627.2"	GRCm38.p6	chr7:143576643-143576678	False		0	27267
28595	Rpl7a_01	Rpl7a	Rpl7a	"NM_013721.3,XM_017318923.2"	GRCm38.p6	chr2:26911495-26911529	False		0	27176
31000	Tent5a_01	Tent5a	Tent5a	"NM_001160378.1,NM_001160379.1"	GRCm38.p6	chr9:85325179-85325214	False		0	212943
28053	Rassf3_01	Rassf3	Rassf3	"XM_006513379.1,NM_138956.3,XM_011243388.1"	GRCm38.p6	chr10:121416159-121416196	False		0	192678
30293	Srgap3_01	Srgap3	Srgap3	"XM_006506145.2,XM_006506146.2,NM_080448.4,XM_006506147.3,XM_030255398.1,XM_006506144.2"	GRCm38.p6	chr6:112816707-112816748	False		0	259302
16191	Casp7_01	Casp7	Casp7	"XM_006526616.4,NM_007611.2"	GRCm38.p6	chr19:56433292-56433333	False		0	12369
30028	Soat1_01	Soat1	Soat1	"NM_009230.3,XM_006496719.4,XM_011238778.3"	GRCm38.p6	chr1:156446636-156446673	False		0	20652
30472	Stoml2_01	Stoml2	Stoml2	"NM_023231.2,XM_030253701.1"	GRCm38.p6	chr4:43030082-43030119	False		0	66592
17656	Ctdsp1_01	Ctdsp1	Ctdsp1	NM_153088.2	GRCm38.p6	chr1:74391901-74391935	False		0	227292
20103	Gimap1_01	Gimap1	Gimap1	"NM_008376.3,NM_175860.2"	GRCm38.p6	chr6:48742864-48742898	False		0	16205
29205	Sf3b4_01	Sf3b4	Sf3b4	NM_153053.4	GRCm38.p6	chr3:96173550-96173587	False		0	107701
31237	Tln1_01	Tln1	Tln1	"NM_011602.5,XM_006537768.4,XM_006537770.3,XM_006537769.4"	GRCm38.p6	chr4:43555863-43555900	False		0	21894
21959	Il34_01	Il34	Il34	"XM_006531483.3,NM_001135100.2,XM_006531486.4,XM_006531485.4,NM_029646.3,XM_030243838.1,XM_006531480.4,XM_006531484.4,XM_030243837.1,XM_006531479.4"	GRCm38.p6	chr8:110749520-110749557	False		0	76527
33918	Npcd_01	Npcd	"Nptxr,Npcd"	"NM_030689.4,NM_001013360.2,NM_001013362.2"	GRCm38.p6	chr15:79790343-79790377	False		0	504193
23354	Man1a2_01	Man1a2	Man1a2	NM_010763.2	GRCm38.p6	chr3:100582071-100582106	False		0	17156
28121	Rbmxl1_01	Rbmxl1	Rbmxl1	"NM_009033.2,NM_001358974.1,NM_001252089.1,NM_001358975.1"	GRCm38.p6	chr8:78506563-78506599	False		0	19656
31973	Tsn_01	Tsn	Tsn	"XM_030252998.1,NR_153836.1,NM_011650.4"	GRCm38.p6	chr1:118308793-118308839	False		0	22099
22793	Lancl1_01	Lancl1	Lancl1	"XM_011238435.3,NM_001190985.1,NM_021295.3,NM_001190984.1"	GRCm38.p6	chr1:67034196-67034237	False		0	14768
31750	Traf2_01	Traf2	Traf2	"XM_006497850.2,NM_001290413.1,XM_006497849.2,NM_009422.3"	GRCm38.p6	chr2:25524937-25524974	False		0	22030
16575	Cd81_01	Cd81	Cd81	NM_133655.2	GRCm38.p6	chr7:143062508-143062547	False		0	12520
18894	Enho_01	Enho	Enho	NM_027147.1	GRCm38.p6	chr4:41638711-41638750	False		0	69638
23927	Mpnd_01	Mpnd	Mpnd	NM_026530.5	GRCm38.p6	chr17:56015022-56015057	False		0	68047
26710	Phactr1_01	Phactr1	Phactr1	"NM_001302636.1,NM_001005748.2,XM_006516906.4,XM_006516911.4,XM_006516905.4,NM_001302635.1,XM_030247226.1,XM_006516907.4,XM_017315484.2,NM_001005740.1,XM_030247228.1,XM_030247227.1,XM_011244395.3"	GRCm38.p6	chr13:43132936-43132970	False		0	218194
24922	Nrcam_01	Nrcam	Nrcam	"XM_017315102.2,XM_017315096.2,XM_030246768.1,XM_017315103.2,XM_030246769.1,XM_030246764.1,XM_006515951.3,XM_030246765.1,XM_006515950.3,XM_017315100.2,XM_017315101.2,XM_006515953.4,XM_017315098.2,XM_030246766.1,XM_006515946.4,XM_006515948.3,XM_017315099.2,XM_006515949.3,XM_006515960.3,XM_030246759.1,XM_006515961.4,NM_001146031.1,XM_006515962.3,XM_017315090.2,XM_006515945.3,XM_017315091.2,XM_006515967.3,XM_006515966.4,XM_006515944.3,XM_030246767.1,XR_381525.4,NM_176930.4,XM_006515952.4,XR_003950054.1,XM_006515964.3,XM_006515965.3,XM_006515968.3,XM_030246760.1,XM_006515955.3,XM_030246761.1,XM_006515954.3,XM_017315095.2,XM_006515957.3,XM_030246762.1,XM_006515956.3,XM_030246763.1,XM_006515959.3,XM_006515958.3,XM_017315089.2,XM_006515963.3,XR_381526.3"	GRCm38.p6	chr12:44537297-44537336	False		0	319504
17007	Chsy1_01	Chsy1	Chsy1	"NM_001081163.2,XM_006540910.4"	GRCm38.p6	chr7:66125281-66125324	False		0	269941
26763	Phrf1_01	Phrf1	Phrf1	"XM_006536142.2,XM_006536137.4,XM_006536141.4,XM_006536139.4,XM_011249837.3,XR_389947.3,XM_006536138.4,XM_006536144.4,XM_006536140.2,XM_006536145.4,XM_030241933.1,NM_001081118.1,XM_006536143.4"	GRCm38.p6	chr7:141248385-141248420	False		0	101471
16482	Cct4_01	Cct4	Cct4	NM_009837.1	GRCm38.p6	chr11:22996374-22996409	False		0	12464
28357	Rims2_01	Rims2	Rims2	"XM_017316376.2,XM_030248300.1,NM_001256382.1,XM_030248301.1,XM_017316378.2,XM_017316373.2,XM_030248287.1,XM_017316379.2,XM_030248285.1,XM_017316404.2,XM_030248291.1,NM_001256384.1,XM_030248296.1,XM_030248289.1,XM_017316407.2,XM_030248288.1,XM_017316412.2,XM_006520343.4,XM_030248293.1,XM_017316409.2,XM_011245432.3,XM_030248297.1,NM_053271.2,XM_011245434.3,XM_017316370.2,XM_017316410.2,XM_017316395.2,XM_030248294.1,XM_017316389.2,XM_017316371.2,XM_030248295.1,XM_017316372.2,XM_017316403.2,XM_017316385.2,XM_030248298.1,XM_030248299.1,XM_017316384.2,XM_030248286.1,XM_017316400.2,XM_017316405.2,XM_017316383.2,XM_017316401.2,XM_017316382.2,NM_001256383.1,XM_030248292.1,XM_017316399.2,XM_017316397.2,XM_017316381.2,XM_017316380.2,XM_017316374.2,XM_017316375.2,XM_017316387.2,XM_030248290.1"	GRCm38.p6	chr15:39681566-39681605	False		0	116838
14338	Acap3_01	Acap3	Acap3	"NM_207223.1,XM_006538541.4,XM_006538542.2"	GRCm38.p6	chr4:155900287-155900322	False		0	140500
19950	Ganab_01	Ganab	Ganab	"XM_006526677.2,XM_006526678.2,NM_008060.2,NM_001293621.1"	GRCm38.p6	chr19:8909439-8909482	False		0	14376
33136	Zc3h7a_01	Zc3h7a	Zc3h7a	"XM_006521666.2,NM_145931.3,NR_027502.1,XM_006521665.3,XM_006521664.3"	GRCm38.p6	chr16:11161112-11161149	False		0	106205
15153	Arhgap31_01	Arhgap31	Arhgap31	NM_020260.2	GRCm38.p6	chr16:38712588-38712625	False		0	12549
22979	Litaf_01	Litaf	Litaf	"NM_019980.2,XM_030249222.1"	GRCm38.p6	chr16:10966460-10966494	False		0	56722
29459	Slc16a6_01	Slc16a6	Slc16a6	"XM_030245458.1,NM_001029842.2,NM_001363364.1,NM_134038.3,XM_017314216.2,XM_030245459.1"	GRCm38.p6	chr11:109463487-109463522	False		0	104681
17451	Cplx1_01	Cplx1	Cplx1	NM_007756.3	GRCm38.p6	chr5:108525503-108525537	False		0	12889
29699	Slc46a3_01	Slc46a3	Slc46a3	"XM_006504867.4,NM_001357002.1,XM_006504865.4,NM_027872.4"	GRCm38.p6	chr5:147893894-147893929	False		0	71706
23214	Luc7l_01	Luc7l	Luc7l	"XM_017317615.1,NM_028190.3,NM_025881.3,NR_037906.1,NR_037905.1"	GRCm38.p6	chr17:26257938-26257975	False		0	66978
28007	Rap2c_01	Rap2c	Rap2c	"XM_006541546.3,NM_172413.2,XM_006541545.3"	GRCm38.p6	chrX:51015048-51015085	False		0	72065
18299	Dmpk_01	Dmpk	Dmpk	"NM_001374651.1,XM_006539517.4,XM_006539518.4,XR_391041.3,NM_001190491.1,XM_006539521.4,NR_126095.1,XM_006539516.4,XM_006539522.3,NM_001190490.1,NM_032418.2,XM_006539520.4,XM_011250433.3,XM_006539519.4"	GRCm38.p6	chr7:19086493-19086530	False		0	13400
33822	Hax1_01	Hax1	Hax1	"NM_011826.4,XM_017319570.2,XM_006501446.3,NM_001282032.1,NM_001310681.1"	GRCm38.p6	chr3:89997810-89997844	False		0	23897
27574	Prss36_01	Prss36	Prss36	"XR_003946593.1,XM_030243105.1,XR_003946592.1,XM_030243104.1,XR_003946588.1,XR_003946589.1,XM_030243099.1,XM_030243098.1,XR_003946584.1,XR_003946585.1,XM_030243101.1,XM_017312395.2,XM_030243095.1,XR_003946586.1,XM_030243102.1,XR_003946587.1,XM_030243096.1,XM_030243103.1,XM_030243097.1,XM_030243100.1,XM_017312387.2,XM_017312388.2,XM_030243106.1,XR_003946596.1,XR_003946595.1,XR_003946594.1,XR_003946591.1,XR_003946590.1,NM_001319147.1"	GRCm38.p6	chr7:127935588-127935622	False		0	77613
30466	Stmn3_01	Stmn3	Stmn3	NM_009133.3	GRCm38.p6	chr2:181309156-181309190	False		0	20262
27746	Ptpn14_01	Ptpn14	Ptpn14	"XM_006497133.4,XM_006497129.4,XM_006497134.3,XM_006497131.4,XM_030252297.1,NM_008976.2"	GRCm38.p6	chr1:189833353-189833390	False		0	19250
19519	Fdft1_01	Fdft1	Fdft1	"XM_006518547.4,XM_017315844.1,NM_001360211.1,NM_010191.3"	GRCm38.p6	chr14:63152420-63152455	False		0	14137
14571	Adi1_01	Adi1	Adi1	NM_134052.2	GRCm38.p6	chr12:28677778-28677813	False		0	104923
19024	Erlin2_01	Erlin2	Erlin2	"XM_006509115.4,NM_153592.2,XM_030243536.1,XM_006509117.2,NM_001364477.1,NM_001364476.1"	GRCm38.p6	chr8:27027191-27027229	False		0	244373
14256	Abcc1_01	Abcc1	Abcc1	"XM_017316888.2,XR_003951767.1,XM_006521839.4,NM_008576.3"	GRCm38.p6	chr16:14389841-14389882	False		0	17250
25012	Nudc_01	Nudc	Nudc	NM_010948.3	GRCm38.p6	chr4:133534304-133534338	False		0	18221
18395	Dnm1l_01	Dnm1l	Dnm1l	"NR_075074.1,NM_001360008.1,XM_030249301.1,NM_001360009.1,XM_030249300.1,XM_030249297.1,XM_030249299.1,XM_030249296.1,XM_030249298.1,NM_001360010.1,XM_006522635.4,XM_006522632.4,XM_006522633.3,NM_001360007.1,XM_006522631.4,XM_017317141.2,NM_152816.3,XM_030249302.1,XM_006522638.4,NM_001276341.1,NM_001276340.1,NM_001025947.2,XM_006522636.3,XM_006522637.3,XM_006522634.3"	GRCm38.p6	chr16:16324025-16324068	False		0	74006
31824	Trim3_01	Trim3	Trim3	"XM_006508041.4,NM_001360425.1,NM_001285871.1,NM_001285870.1,XM_006508039.4,XM_006508040.2,NM_018880.3,NM_001285873.1,XM_030242806.1,XM_006508038.4"	GRCm38.p6	chr7:105625447-105625490	False		0	55992
32728	Vmp1_01	Vmp1	Vmp1	"NM_001356531.2,XM_006534402.3,NM_029478.5"	GRCm38.p6	chr11:86643588-86643629	False		0	75909
29827	Sltm_01	Sltm	Sltm	"XM_006511355.2,XR_001778968.2,XM_030244497.1,NM_025690.4,NR_152142.1,XM_011242786.2,XM_006511350.4,XM_030244498.1,XR_001778967.2,XM_030244499.1,XM_006511349.4,NM_026337.2,XM_030244500.1,NM_001357911.1,XM_006511352.4,XM_030244501.1,XM_006511351.4,XM_006511354.2,XM_030244496.1"	GRCm38.p6	chr9:70580817-70580852	False		0	66660
21087	Fam110d_01	Fam110d	Fam110d	"NM_001099296.2,XM_006539200.3,XM_006539197.3,XM_006539198.3,XM_006539199.3"	GRCm38.p6	chr4:134252057-134252094	False		0	72690
19481	Fbxw11_01	Fbxw11	Fbxw11	"NM_001271347.1,NM_001271348.1,XM_006514433.3,NM_001271349.1,NM_001363353.1,NM_001363355.1,NM_001363354.1,NM_134015.3"	GRCm38.p6	chr11:32711943-32711978	False		0	103583
28839	Sap18_01	Sap18	"Sap18b,Sap18"	"NM_009119.3,NM_001142441.1"	GRCm38.p6	"chr14:57801516-57801553,chr8:95825625-95825662"	False		0	100041953
18662	Edc4_01	Edc4	Edc4	"NM_001301100.1,XM_030243504.1,XM_006530902.2,XM_017312743.2,XM_006530905.3,XM_006530904.3,XM_006530901.3,NM_181594.3"	GRCm38.p6	chr8:105884571-105884608	False		0	234699
17612	Cspg4_01	Cspg4	Cspg4	NM_139001.2	GRCm38.p6	chr9:56885723-56885766	False		0	121021
30596	Svil_01	Svil	Svil	"XM_011246878.3,NM_001347449.1,XM_006525794.4,XM_011246881.2,XM_006525800.4,XM_011246886.3,XM_006525801.4,XM_006525790.1,XM_030250413.1,XM_006525791.2,XM_011246884.2,NM_153153.3,XM_011246877.3,XM_011246876.2,XM_006525789.2,XM_011246879.2,XM_030250415.1,XM_030250414.1,XM_006525792.2,XM_006525793.4,XM_017317865.2,XM_011246882.3,XM_011246883.2,XM_011246880.2"	GRCm38.p6	chr18:5059258-5059293	False		0	225115
18593	Dysf_01	Dysf	Dysf	"XM_006506166.2,XM_006506167.2,XM_006506168.2,XM_006506182.3,XM_006506169.2,XM_006506183.4,XR_377460.3,XM_006506184.3,XM_030255407.1,XM_006506185.3,XM_006506181.4,XM_006506170.2,NM_001310152.1,XM_006506177.4,XM_006506176.2,XR_377461.3,XM_006506174.2,XM_006506175.4,XM_006506179.4,XM_006506178.2,NM_001077694.2,XM_017321594.1,XM_006506163.2,XM_006506173.4,NM_021469.3,XM_006506172.2,XM_006506164.4,XM_006506165.2,XM_006506171.4"	GRCm38.p6	chr6:84114024-84114059	False		0	26903
18546	Dusp16_01	Dusp16	Dusp16	"XM_030255592.1,XM_030255591.1,NM_001048054.2,NM_130447.3"	GRCm38.p6	chr6:134739895-134739930	False		0	70686
16931	Cherp_01	Cherp	Cherp	"NM_001359024.1,NM_138585.3"	GRCm38.p6	chr8:72474658-72474701	False		0	27967
18756	Eif1ad_01	Eif1ad	Eif1ad	"XM_030251073.1,NM_027236.2"	GRCm38.p6	chr19:5368476-5368510	False		0	69860
24572	Nedd8_01	Nedd8	Nedd8	NM_008683.4	GRCm38.p6	chr14:55663814-55663848	False		0	18002
14561	Adgrl3_01	Adgrl3	Adgrl3	"XM_011249459.3,NM_001347371.2,XM_011249457.3,NM_001359834.1,NM_001359826.1,XM_011249474.3,XM_011249475.3,XM_030254567.1,XM_030254566.1,XM_011249462.3,XM_017320921.2,NM_001359828.1,NM_001359829.1,XM_011249472.3,XM_011249461.3,XM_011249460.3,XM_011249465.3,XM_011249464.3,NM_001347368.2,NM_001347369.2,XM_011249463.3,XM_011249467.3,NM_001347367.2,NM_001359830.1,XM_030254561.1,XM_011249469.3,NM_001359831.1,NM_198702.3,XM_017320915.2,NM_001359833.1,NM_001359832.1,XM_030254563.1,XM_011249456.3,XM_011249471.3,XM_011249453.3,XM_011249470.3,XM_030254564.1,XM_017320919.2,XM_011249458.3"	GRCm38.p6	chr5:81512436-81512477	False		0	319387
28187	Reg3d_01	Reg3d	Reg3d	"NM_013893.2,NM_001161741.1"	GRCm38.p6	chr6:78378467-78378503	False		0	30053
19991	Gbf1_01	Gbf1	Gbf1	"XM_006526583.3,XM_006526580.3,NM_178930.3,XM_006526581.3,XM_006526582.4"	GRCm38.p6	chr19:46268407-46268450	False		0	107338
18888	Endod1_01	Endod1	Endod1	"NM_028013.3,XM_017313601.1"	GRCm38.p6	chr9:14357672-14357721	False		0	71946
20259	Gm11596_01	Gm11596	Gm11596	NM_001099311.3	GRCm38.p6	chr11:99792990-99793024	False		0	670464
28838	Sap130_01	Sap130	Sap130	"NM_001357555.1,XM_006525953.2,NM_172965.3,XM_006525951.3,XM_006525952.4,XM_006525949.2,NM_001357554.1,XM_030250471.1"	GRCm38.p6	chr18:31636051-31636086	False		0	269003
21299	Hadh_01	Hadh	Hadh	NM_008212.4	GRCm38.p6	chr3:131271909-131271944	False		0	15107
18908	Enpp4_01	Enpp4	Enpp4	"XM_017317438.1,XM_006524133.1,NM_001357996.1,NM_001357997.1,NM_199016.2"	GRCm38.p6	chr17:44102552-44102587	False		0	224794
28262	Rgma_01	Rgma	Rgma	"NM_177740.5,XM_006540902.2"	GRCm38.p6	chr7:73417823-73417860	False		0	244058
15350	Aspn_01	Aspn	Aspn	"NM_025711.3,NM_001172481.1"	GRCm38.p6	chr13:49551667-49551707	False		0	66695
28762	Rwdd2b_01	Rwdd2b	Rwdd2b	NM_016924.2	GRCm38.p6	chr16:87436633-87436668	False		0	53858
28433	Rnf13_01	Rnf13	Rnf13	"NM_001357080.1,NM_001113413.3,NM_011883.5,NM_001304456.2,NR_130743.2,XM_006501458.4,XM_030252608.1,NM_001304454.2"	GRCm38.p6	chr3:57779425-57779460	False		0	24017
29233	Sgcb_01	Sgcb	Sgcb	NM_011890.5	GRCm38.p6	chr5:73644279-73644328	False		0	24051
30701	Tacc3_01	Tacc3	Tacc3	"XM_006503835.4,XR_003955613.1,XM_011240716.3,XM_030254349.1,XM_030254351.1,XR_868281.3,XM_030254352.1,XR_003955614.1,XM_017320784.2,NM_001040435.3,XM_011240715.1,XR_003955615.1,NM_001310541.1,XM_006503832.3,XM_030254350.1"	GRCm38.p6	chr5:33666698-33666735	False		0	21335
16441	Ccnd3_01	Ccnd3	Ccnd3	"NM_007632.2,NM_001081636.1,XM_006523552.2,XM_006523553.4,XM_011246262.1,NM_001081635.1"	GRCm38.p6	chr17:47597509-47597543	False		0	12445
19070	Esyt2_01	Esyt2	Esyt2	"XM_017315131.1,XR_003950063.1,XR_001780467.2,XM_006516072.4,NM_028731.5,XR_001780466.2,XM_030246808.1,XM_006516075.4,XR_003950062.1,XM_017315130.2,XM_011244139.3,XR_003950064.1,XM_030246810.1,XM_017315129.2"	GRCm38.p6	chr12:116342112-116342147	False		0	52635
21316	Hars_01	Hars	Hars	NM_008214.4	GRCm38.p6	chr18:36771333-36771376	False		0	15115
26894	Pkm_01	Pkm	Pkm	"NM_011099.3,XM_011242673.2,XM_006510855.1,XM_011242674.2,NM_001253883.1,XM_006510856.2"	GRCm38.p6	chr9:59671575-59671612	False		0	18746
24299	Mylk_01	Mylk	Mylk	"NM_139300.3,XM_006521705.3,XM_006521703.3,XM_017316849.2,XM_006521702.1"	GRCm38.p6	chr16:34971894-34971929	False		0	107589
30329	Srsx_01	Srsx	Srsx	XM_011247724.1	GRCm38.p6	chrX:123221392-123221433	False		0	100151772
29677	Slc39a8_01	Slc39a8	Slc39a8	"XM_006501935.4,XM_006501936.4,NM_026228.5,NM_001135149.1,NM_001135150.1,XM_006501934.3"	GRCm38.p6	chr3:135849115-135849150	False		0	67547
22945	Limd1_01	Limd1	Limd1	"XM_011242977.2,NM_013860.2"	GRCm38.p6	chr9:123479349-123479386	False		0	29806
15422	Atp1a2_01	Atp1a2	Atp1a2	NM_178405.3	GRCm38.p6	chr1:172280577-172280614	False		0	98660
31936	Trps1_01	Trps1	Trps1	"XM_030248827.1,XM_030248828.1,XM_011245778.3,NM_001310485.1,XM_011245776.3,XM_030248826.1,NM_001310481.1,XM_006521560.3,XM_011245777.2,XM_006521563.3,NM_032000.2,XM_011245780.3"	GRCm38.p6	chr15:50846710-50846745	False		0	83925
33661	Atp6v1f_01	Atp6v1f	Atp6v1f	NM_025381.2	GRCm38.p6	chr6:29470179-29470213	False		0	66144
20912	Gpi1_01	Gpi1	Gpi1	NM_008155.4	GRCm38.p6	chr7:34220718-34220755	False		0	14751
20976	Gpr37l1_01	Gpr37l1	Gpr37l1	NM_134438.3	GRCm38.p6	chr1:135161577-135161616	False		0	171469
26863	Pitpna_01	Pitpna	Pitpna	NM_008850.2	GRCm38.p6	chr11:75619270-75619309	False		0	18738
32545	Vmn1r113_01	Vmn1r113	"Vmn1r243,Vmn1r158,Vmn1r149,Vmn1r119,Vmn1r101,Vmn1r253,Vmn1r241,Vmn1r251,Vmn1r117,Vmn1r245,Vmn1r255,Vmn1r113"	"NM_001167159.1,NM_001167152.1,NM_001167146.1,NM_001167147.1,NM_001166836.1,NM_001166716.1,NM_001167158.1,NM_001166743.1,NM_001166708.1,NM_001166840.1,NM_001166841.1,NM_001167153.1"	GRCm38.p6	"chr7:20788084-20788133,chr7:22437381-22437430,chr7:22328869-22328918,chr7:22534039-22534088,chr7:20883273-20883322,chr7:20441745-20441794,chr7:22789934-22789983,chr7:22200416-22200465,chr7:20204759-20204808,chr7:21011607-21011656,chr7:20333217-20333266,chr7:20544909-20544958"	False		0	100042964
24900	Nr2c2_01	Nr2c2	Nr2c2	"XM_006505906.4,XM_006505902.2,XM_006505905.4,NM_011630.3,NM_001347342.1,XM_006505904.3,XM_017321518.1"	GRCm38.p6	chr6:92156572-92156607	False		0	22026
30536	Sugt1_01	Sugt1	Sugt1	NM_026474.6	GRCm38.p6	chr14:79624848-79624887	False		0	67955
17413	Cox20_01	Cox20	Cox20	"XM_017321962.2,NM_025511.2"	GRCm38.p6	chr1:178321795-178321844	False		0	66359
24508	Ndst1_01	Ndst1	Ndst1	"NM_001348103.1,XM_030250342.1,NM_001348102.1,NM_008306.5,XM_006525673.2,XM_030250341.1,XM_030250340.1,NM_001348101.1,NM_001348100.1,XM_006525668.3,NM_001348146.1"	GRCm38.p6	chr18:60712895-60712932	False		0	15531
21895	Il10rb_01	Il10rb	Il10rb	"XM_006522924.2,NM_008349.5"	GRCm38.p6	chr16:91414613-91414648	False		0	16155
33856	Islr_01	Islr	Islr	"XM_006511204.3,NM_012043.4,NM_001195431.1,XM_011242750.3"	GRCm38.p6	chr9:58157063-58157097	False		0	26968
31545	Tmf1_01	Tmf1	Tmf1	"NM_001081111.2,XM_030255349.1"	GRCm38.p6	chr6:97176519-97176554	False		0	232286
21540	Hnrnpl_01	Hnrnpl	Hnrnpl	"XM_006539557.3,XM_006539556.1,XM_006539559.3,XM_006539558.3,XR_003946391.1,XR_003946390.1,XM_006539560.2,NM_177301.5"	GRCm38.p6	chr7:28813915-28813950	False		0	15388
33448	Zfp787_01	Zfp787	Zfp787	"XM_006540312.3,NM_001013012.1,XM_006540311.4,XM_006540313.4,XM_030242920.1"	GRCm38.p6	chr7:6132386-6132420	False		0	67109
32064	Ttc9c_01	Ttc9c	Ttc9c	"XR_386507.4,NM_027412.3"	GRCm38.p6	chr19:8818578-8818612	False		0	70387
15117	Arf2_01	Arf2	Arf2	"NM_007477.5,NM_001304574.1"	GRCm38.p6	chr11:103969167-103969202	False		0	11841
21212	H1f10_01	H1f10	H1f10	NM_198622.1	GRCm38.p6	chr6:87981079-87981113	False		0	243529
29771	Slc8a2_01	Slc8a2	Slc8a2	"NM_001347561.1,NM_148946.3,XM_006539472.4,XM_006539471.4"	GRCm38.p6	chr7:16134267-16134306	False		0	110891
22093	Iqgap1_01	Iqgap1	Iqgap1	"NM_016721.2,XM_006540950.4,XR_391347.3,XR_001785567.2"	GRCm38.p6	chr7:80766894-80766929	False		0	29875
19397	Farsb_01	Farsb	Farsb	"NM_001278075.1,XR_865550.2,NR_102757.1,NR_102758.1,NM_011811.4"	GRCm38.p6	chr1:78472593-78472630	False		0	23874
14704	Ak3_01	Ak3	Ak3	"XM_006527222.4,NM_021299.2,NM_001365071.1"	GRCm38.p6	chr19:29027220-29027265	False		0	56248
23937	Mpped1_01	Mpped1	Mpped1	"XM_017316573.1,NM_001359132.1,XR_003951367.1,NM_172610.3,NR_152841.1,NM_001359131.1,XM_006520817.4,XM_006520818.4,XM_017316572.2,XM_006520819.2"	GRCm38.p6	chr15:83792159-83792194	False		0	223726
23615	Mef2a_01	Mef2a	Mef2a	"NM_001291192.1,XM_030242191.1,NM_001291195.1,NM_001291196.1,NM_001357325.1,NM_001033713.2,NM_001357324.1,NM_001291191.2,XM_006540684.4,XM_017322011.2"	GRCm38.p6	chr7:67266085-67266124	False		0	17258
18790	Eif4e_01	Eif4e	Eif4e	"XM_006500993.4,XM_017319453.2,NM_001313980.1,NM_007917.4"	GRCm38.p6	chr3:138550893-138550927	False		0	13684
14275	Abcg2_01	Abcg2	Abcg2	"NM_011920.3,XM_030255400.1,XM_011241362.1,XM_006506151.4,NM_001355477.1,XM_030255399.1,XM_030255402.1,XM_006506149.4,XM_006506150.4,XM_006506148.4"	GRCm38.p6	chr6:58666883-58666922	False		0	26357
26664	Pfdn5_01	Pfdn5	Pfdn5	NM_027044.3	GRCm38.p6	chr15:102326197-102326234	False		0	56612
